Species	Symbol	Ensembl	Family	Protein	Entrez ID
Homo_sapiens	CUX2	ENSG00000111249	CUT	ENSP00000261726;	23316
Homo_sapiens	CREB3	ENSG00000107175	TF_bZIP	ENSP00000342136;	10488
Homo_sapiens	ARNT2	ENSG00000172379	bHLH	ENSP00000453792;ENSP00000307479;ENSP00000453651;ENSP00000479393;	9915
Homo_sapiens	MTA3	ENSG00000057935	zf-GATA	ENSP00000385045;ENSP00000385823;ENSP00000384249;ENSP00000383973;ENSP00000391455;ENSP00000386763;ENSP00000385241;	57504
Homo_sapiens	AEBP2	ENSG00000139154	zf-C2H2	ENSP00000354267;ENSP00000381840;ENSP00000437983;ENSP00000444255;ENSP00000266508;	121536
Homo_sapiens	TEAD4	ENSG00000197905	TEA	ENSP00000444528;ENSP00000352926;ENSP00000438453;ENSP00000351184;ENSP00000411475;	7004
Homo_sapiens	ZNF250	ENSG00000196150	zf-C2H2	ENSP00000292579;ENSP00000393442;	58500
Homo_sapiens	FOXD2	ENSG00000186564	Fork_head	ENSP00000335493;	2306
Homo_sapiens	JAZF1	ENSG00000153814	zf-C2H2	ENSP00000283928;	221895
Homo_sapiens	MYRFL	ENSG00000166268	NDT80/PhoG	ENSP00000449598;ENSP00000448753;	196446
Homo_sapiens	THAP1	ENSG00000131931	THAP	ENSP00000254250;ENSP00000433912;	55145
Homo_sapiens	ZNF578	ENSG00000258405	zf-C2H2	ENSP00000459216;	147660
Homo_sapiens	ZNF461	ENSG00000197808	zf-C2H2	ENSP00000479057;ENSP00000467931;ENSP00000479585;ENSP00000353515;	92283
Homo_sapiens	IKZF3	ENSG00000161405	zf-C2H2	ENSP00000420463;ENSP00000341977;ENSP00000462791;ENSP00000367194;ENSP00000345622;ENSP00000344544;ENSP00000403776;ENSP00000367179;ENSP00000438972;ENSP00000463505;ENSP00000344471;	22806
Homo_sapiens	FOXJ2	ENSG00000065970	Fork_head	ENSP00000403411;ENSP00000162391;	55810
Homo_sapiens	AC187653.1	ENSG00000248767	Fork_head	ENSP00000492766;	100288524
Homo_sapiens	ZNF788	ENSG00000214189	zf-C2H2	ENSP00000380866;	-
Homo_sapiens	ZNF708	ENSG00000182141	zf-C2H2	ENSP00000469961;ENSP00000349401;	7562
Homo_sapiens	TERB1	ENSG00000249961	MYB	ENSP00000462883;ENSP00000463762;	283847
Homo_sapiens	ZFP92	ENSG00000189420	zf-C2H2	ENSP00000462054;	139735
Homo_sapiens	IRF8	ENSG00000140968	IRF	ENSP00000455784;ENSP00000456992;ENSP00000455048;ENSP00000268638;ENSP00000458047;ENSP00000455816;	3394
Homo_sapiens	ZNF705D	ENSG00000215343	zf-C2H2	ENSP00000445477;ENSP00000382957;	728957
Homo_sapiens	MXD3	ENSG00000213347	bHLH	ENSP00000425029;ENSP00000389716;ENSP00000416921;ENSP00000421463;ENSP00000401867;	83463
Homo_sapiens	ZNF506	ENSG00000081665	zf-C2H2	ENSP00000440625;ENSP00000468150;ENSP00000468206;ENSP00000408892;ENSP00000393835;	440515
Homo_sapiens	RHOXF2	ENSG00000131721	Homeobox	ENSP00000360441;	84528
Homo_sapiens	NHLH2	ENSG00000177551	bHLH	ENSP00000322087;ENSP00000358519;ENSP00000405062;	4808
Homo_sapiens	STAT5B	ENSG00000173757	STAT	ENSP00000293328;	6777
Homo_sapiens	ZNF490	ENSG00000188033	zf-C2H2	ENSP00000311521;ENSP00000404112;	57474
Homo_sapiens	ZNF516	ENSG00000101493	zf-C2H2	ENSP00000478712;ENSP00000446211;ENSP00000394757;	9658
Homo_sapiens	NFKB2	ENSG00000077150	RHD	ENSP00000410256;ENSP00000471586;ENSP00000358983;ENSP00000189444;	4791
Homo_sapiens	ZNF99	ENSG00000213973	zf-C2H2	ENSP00000380293;ENSP00000472969;	7652
Homo_sapiens	ESR1	ENSG00000091831	ESR-like	ENSP00000384064;ENSP00000401995;ENSP00000342630;ENSP00000394721;ENSP00000206249;ENSP00000405330;ENSP00000387500;	2099
Homo_sapiens	DMRTA2	ENSG00000142700	DM	ENSP00000383909;ENSP00000399370;	63950
Homo_sapiens	INSM1	ENSG00000173404	zf-C2H2	ENSP00000312631;	3642
Homo_sapiens	SOX5	ENSG00000134532	HMG	ENSP00000439832;ENSP00000398273;ENSP00000443520;ENSP00000441973;ENSP00000379328;ENSP00000370788;ENSP00000493866;ENSP00000437487;	6660
Homo_sapiens	TBX18	ENSG00000112837	T-box	ENSP00000358677;ENSP00000475498;ENSP00000476137;ENSP00000475873;	9096
Homo_sapiens	HNF4G	ENSG00000164749	RXR-like	ENSP00000346339;ENSP00000379701;	3174
Homo_sapiens	ATF1	ENSG00000123268	TF_bZIP	ENSP00000262053;	466
Homo_sapiens	SCRT2	ENSG00000215397	zf-C2H2	ENSP00000246104;	85508
Homo_sapiens	NKX1-2	ENSG00000229544	Homeobox	ENSP00000451945;	390010
Homo_sapiens	ZNF384	ENSG00000126746	zf-C2H2	ENSP00000473311;ENSP00000354592;ENSP00000348018;ENSP00000412911;ENSP00000321650;ENSP00000399572;ENSP00000380019;	171017
Homo_sapiens	PLAGL2	ENSG00000126003	zf-C2H2	ENSP00000246229;	5326
Homo_sapiens	POU4F2	ENSG00000151615	Pou	ENSP00000281321;	5458
Homo_sapiens	NANOG	ENSG00000111704	Homeobox	ENSP00000435288;ENSP00000444434;ENSP00000229307;	79923
Homo_sapiens	ZNF81	ENSG00000197779	zf-C2H2	ENSP00000341151;ENSP00000366153;	347344
Homo_sapiens	ZNF497	ENSG00000174586	zf-C2H2	ENSP00000311183;ENSP00000402815;	162968
Homo_sapiens	NR0B2	ENSG00000131910	Miscellaneous	ENSP00000254227;	8431
Homo_sapiens	AC010487.3	ENSG00000283088	zf-C2H2	ENSP00000489045;	-
Homo_sapiens	AC004080.3	ENSG00000257184	Homeobox	ENSP00000421799;	-
Homo_sapiens	ZNF135	ENSG00000176293	zf-C2H2	ENSP00000321406;ENSP00000369437;ENSP00000427691;ENSP00000441410;ENSP00000422074;	7694
Homo_sapiens	RELB	ENSG00000104856	RHD	ENSP00000423287;ENSP00000221452;ENSP00000485826;	5971
Homo_sapiens	GTF2IRD1	ENSG00000006704	GTF2I	ENSP00000265755;ENSP00000417909;ENSP00000418383;ENSP00000397566;ENSP00000408477;	9569
Homo_sapiens	CUX1	ENSG00000257923	CUT	ENSP00000451558;ENSP00000446630;ENSP00000292535;ENSP00000447373;ENSP00000496653;ENSP00000450125;ENSP00000353401;ENSP00000494610;	1523
Homo_sapiens	ZNF207	ENSG00000010244	Others	-	7756
Homo_sapiens	LTF	ENSG00000012223	Others	-	4057
Homo_sapiens	PRDM11	ENSG00000019485	Others	-	56981
Homo_sapiens	BCLAF1	ENSG00000029363	Others	-	9774
Homo_sapiens	TFB1M	ENSG00000029639	Others	-	51106
Homo_sapiens	ZNF280C	ENSG00000056277	Others	-	55609
Homo_sapiens	PARP12	ENSG00000059378	Others	-	64761
Homo_sapiens	GPBP1	ENSG00000062194	Others	-	65056
Homo_sapiens	RFXANK	ENSG00000064490	Others	-	8625
Homo_sapiens	MLLT10	ENSG00000078403	Others	-	8028
Homo_sapiens	KHSRP	ENSG00000088247	Others	-	8570
Homo_sapiens	HIF1A	ENSG00000100644	Others	-	3091
Homo_sapiens	ADNP2	ENSG00000101544	Others	-	22850
Homo_sapiens	CENPT	ENSG00000102901	Others	-	80152
Homo_sapiens	CAPN15	ENSG00000103326	Others	-	6650
Homo_sapiens	GABPB1	ENSG00000104064	Others	-	2553
Homo_sapiens	MYEF2	ENSG00000104177	Others	-	50804
Homo_sapiens	TAX1BP1	ENSG00000106052	Others	-	8887
Homo_sapiens	AKNA	ENSG00000106948	Others	-	80709
Homo_sapiens	CREBL2	ENSG00000111269	Others	-	1389
Homo_sapiens	CENPA	ENSG00000115163	Others	-	1058
Homo_sapiens	CEBPZ	ENSG00000115816	Others	-	10153
Homo_sapiens	PLEK	ENSG00000115956	Others	-	5341
Homo_sapiens	EPAS1	ENSG00000116016	Others	-	2034
Homo_sapiens	SFPQ	ENSG00000116560	Others	-	6421
Homo_sapiens	GON4L	ENSG00000116580	Others	-	54856
Homo_sapiens	PHTF1	ENSG00000116793	Others	-	10745
Homo_sapiens	BLZF1	ENSG00000117475	Others	-	8548
Homo_sapiens	ZNF706	ENSG00000120963	Others	-	51123
Homo_sapiens	KIAA1549	ENSG00000122778	Others	-	57670
Homo_sapiens	ZNFX1	ENSG00000124201	Others	-	57169
Homo_sapiens	SLC2A4RG	ENSG00000125520	Others	-	56731
Homo_sapiens	RBCK1	ENSG00000125826	Others	-	10616
Homo_sapiens	YEATS4	ENSG00000127337	Others	-	8089
Homo_sapiens	CASZ1	ENSG00000130940	Others	-	54897
Homo_sapiens	CC2D1A	ENSG00000132024	Others	-	54862
Homo_sapiens	ZNF414	ENSG00000133250	Others	-	84330
Homo_sapiens	XPA	ENSG00000136936	Others	-	7507
Homo_sapiens	TCF19	ENSG00000137310	Others	-	6941
Homo_sapiens	ZNF280D	ENSG00000137871	Others	-	54816
Homo_sapiens	PREB	ENSG00000138073	Others	-	10113
Homo_sapiens	SMARCAL1	ENSG00000138375	Others	-	50485
Homo_sapiens	CARF	ENSG00000138380	Others	-	79800
Homo_sapiens	TCF25	ENSG00000141002	Others	-	22980
Homo_sapiens	ZNF750	ENSG00000141579	Others	-	79755
Homo_sapiens	GABPB2	ENSG00000143458	Others	-	126626
Homo_sapiens	TMF1	ENSG00000144747	Others	-	7110
Homo_sapiens	LYAR	ENSG00000145220	Others	-	55646
Homo_sapiens	PURB	ENSG00000146676	Others	-	5814
Homo_sapiens	CIZ1	ENSG00000148337	Others	-	25792
Homo_sapiens	ANKRD30A	ENSG00000148513	Others	-	91074
Homo_sapiens	THYN1	ENSG00000151500	Others	-	29087
Homo_sapiens	SETBP1	ENSG00000152217	Others	-	26040
Homo_sapiens	AHCTF1	ENSG00000153207	Others	-	25909
Homo_sapiens	ELMSAN1	ENSG00000156030	Others	-	91748
Homo_sapiens	GATAD1	ENSG00000157259	Others	-	57798
Homo_sapiens	SON	ENSG00000159140	Others	-	6651
Homo_sapiens	GPBP1L1	ENSG00000159592	Others	-	60313
Homo_sapiens	ZNF326	ENSG00000162664	Others	-	284695
Homo_sapiens	SPZ1	ENSG00000164299	Others	-	84654
Homo_sapiens	FAM170A	ENSG00000164334	Others	-	340069
Homo_sapiens	CREBRF	ENSG00000164463	Others	-	153222
Homo_sapiens	ZNF704	ENSG00000164684	Others	-	619279
Homo_sapiens	ZNF503	ENSG00000165655	Others	-	84858
Homo_sapiens	RAG1	ENSG00000166349	Others	-	5896
Homo_sapiens	PHB	ENSG00000167085	Others	-	5245
Homo_sapiens	TET2	ENSG00000168769	Others	-	54790
Homo_sapiens	ZNF608	ENSG00000168916	Others	-	57507
Homo_sapiens	ZNF280A	ENSG00000169548	Others	-	129025
Homo_sapiens	CENPX	ENSG00000169689	Others	-	201254
Homo_sapiens	CNBP	ENSG00000169714	Others	-	7555
Homo_sapiens	NFRKB	ENSG00000170322	Others	-	4798
Homo_sapiens	ZNF318	ENSG00000171467	Others	-	24149
Homo_sapiens	PURG	ENSG00000172733	Others	-	29942
Homo_sapiens	CENPS	ENSG00000175279	Others	-	378708
Homo_sapiens	MAF1	ENSG00000179632	Others	-	84232
Homo_sapiens	ZNF609	ENSG00000180357	Others	-	23060
Homo_sapiens	DMRTC1B	ENSG00000184911	Others	-	728656
Homo_sapiens	PURA	ENSG00000185129	Others	-	5813
Homo_sapiens	NKRF	ENSG00000186416	Others	-	55922
Homo_sapiens	ZNF395	ENSG00000186918	Others	-	55893
Homo_sapiens	PLSCR1	ENSG00000188313	Others	-	5359
Homo_sapiens	ZGPAT	ENSG00000197114	Others	-	84619
Homo_sapiens	ZNF720	ENSG00000197302	Others	-	107983990
Homo_sapiens	ZNF511	ENSG00000198546	Others	-	118472
Homo_sapiens	L3MBTL3	ENSG00000198945	Others	-	84456
Homo_sapiens	CPEB1	ENSG00000214575	Others	-	64506
Homo_sapiens	ZNF487	ENSG00000243660	Others	-	642819
Homo_sapiens	NME2	ENSG00000243678	Others	-	4831
Homo_sapiens	ZNF488	ENSG00000265763	Others	-	118738
Homo_sapiens	DMRTC1	ENSG00000269502	Others	-	63947
Homo_sapiens	ZNF280B	ENSG00000275004	Others	-	140883
